groundTruth,result,charsInGroundTruth,charsInResult,characterAccuracy,LCSCharStats Ground Truth Item,LCSCharStats Ground Truth Unicode,LCSCharStats OCR Result Item,LCSCharStats OCR Result Unicode,LCSCharStats OCR Error,LCSCharStats Count
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"I","0049","l","006c","misrecognised","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"nale","006e,0061,006c,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"aux","0061,0075,0078","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," des","0020,0064,0065,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"T.","0054,002e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," leur ","0020,006c,0065,0075,0072,0020",". leur :","002e,0020,006c,0065,0075,0072,0020,003a","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"nte","006e,0074,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","",".","002e","false detection","43"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"lleurs","006c,006c,0065,0075,0072,0073","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Se s","0053,0065,0020,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"de","0064,0065","","","none","9"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"'u","0027,0075","’a","2019,0061","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","“","201c","false detection","13"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e","0065","è","00e8","misrecognised","7"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
rades confédé","000a,0072,0061,0064,0065,0073,0020,0063,006f,006e,0066,00e9,0064,00e9","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," masculin","0020,006d,0061,0073,0063,0075,006c,0069,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Nageurs","004e,0061,0067,0065,0075,0072,0073","l\{l"\‘Ul‘S","006c,005c,007b,006c,0022,005c,2018,0055,006c,2018,0053","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"O","004f","U","0055","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e ","0065,0020","","","none","8"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"","","!","0021","false detection","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"T","0054","“'","201c,0027","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"a","0061","","","none","27"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"cré","0063,0072,00e9","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," la c","0020,006c,0061,0020,0063","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"à","00e0","","","miss","4"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," Riquet (18","0020,0052,0069,0071,0075,0065,0074,0020,0028,0031,0038","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"3 ","0033,0020","g"","0067,0022","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ar","0061,0072","m","006d","misrecognised","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"lle","006c,006c,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"c","0063","d","0064","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," Saint-Maur-Joinvi","0020,0053,0061,0069,006e,0074,002d,004d,0061,0075,0072,002d,004a,006f,0069,006e,0076,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"localites suivants ","006c,006f,0063,0061,006c,0069,0074,0065,0073,0020,0073,0075,0069,0076,0061,006e,0074,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"eur poste à ","0065,0075,0072,0020,0070,006f,0073,0074,0065,0020,00e0,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"n de la permane","006e,0020,0064,0065,0020,006c,0061,0020,0070,0065,0072,006d,0061,006e,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," Rendez-vous ","0020,0052,0065,006e,0064,0065,007a,002d,0076,006f,0075,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," Les obsèqu","0020,004c,0065,0073,0020,006f,0062,0073,00e8,0071,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
mara","000a,006d,0061,0072,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," François, ","0020,0046,0072,0061,006e,00e7,006f,0069,0073,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"mois","006d,006f,0069,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," et ","0020,0065,0074,0020","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"dminis","0064,006d,0069,006e,0069,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e M","0065,0020,004d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"TEURS DE","0054,0045,0055,0052,0053,0020,0044,0045","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
B","000a,0042","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"TOURIS","0054,004f,0055,0052,0049,0053","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e","0065","h","0068","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,":","003a","pip ","0070,0069,0070,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"u","0075","a","0061","misrecognised","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"En","0045,006e","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"breveté, ","0062,0072,0065,0076,0065,0074,00e9,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"su","0073,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"de","0064,0065",":de.","003a,0064,0065,002e","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"",""," ; ","0020,003b,0020","false detection","3"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Pau","0050,0061,0075","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"absolue","0061,0062,0073,006f,006c,0075,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"tes nuance","0074,0065,0073,0020,006e,0075,0061,006e,0063,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
G","000a,0047","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," r","0020,0072","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Faret","0046,0061,0072,0065,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,". ","002e,0020","","","none","12"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"on 2","006f,006e,0020,0032","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"ures","0075,0072,0065,0073","","","none","2"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e Mon","0065,0020,004d,006f,006e","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"IALISTE, ","0049,0041,004c,0049,0053,0054,0045,002c,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"RD","0052,0044","BO ","0042,004f,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"h","0068","I","0049","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
","000a"," 
H- ","0020,000a,0048,002d,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," mill","0020,006d,0069,006c,006c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"tous ceux","0074,006f,0075,0073,0020,0063,0065,0075,0078","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,", ","002c,0020","-","002d","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
","000a"," 
D ","0020,000a,0044,0020","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"selon ","0073,0065,006c,006f,006e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"a guéris","0061,0020,0067,0075,00e9,0072,0069,0073","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"Essai gra","0045,0073,0073,0061,0069,0020,0067,0072,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"es de 8 à ","0065,0073,0020,0064,0065,0020,0038,0020,00e0,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"— 21 heures ","2014,0020,0032,0031,0020,0068,0065,0075,0072,0065,0073,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"vente","0076,0065,006e,0074,0065","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"IDÉ","0049,0044,00c9","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"R","0052","B","0042","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"UCTION","0055,0043,0054,0049,004f,004e","L ","004c,0020","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"46 ","0034,0036,0020","“AGr","201c,0041,0047,0072","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"EN","0045,004e","LW","004c,0057","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"nnex","006e,006e,0065,0078","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," lui","0020,006c,0075,0069","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," demande,","0020,0064,0065,006d,0061,006e,0064,0065,002c","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"16ᵉ), ","0031,0036,1d49,0029,002c,0020","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"tement sa","0074,0065,006d,0065,006e,0074,0020,0073,0061","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," donne le ","0020,0064,006f,006e,006e,0065,0020,006c,0065,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"le irré-","006c,0065,0020,0069,0072,0072,00e9,002d","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"lat","006c,0061,0074","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"45","0034,0035","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,," co","0020,0063,006f","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"
I. ","000a,0049,002e,0020","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"PARIS","0050,0041,0052,0049,0053","","","none","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"r suivant ","0072,0020,0073,0075,0069,0076,0061,006e,0074,0020","'","0027","misrecognised","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"e p","0065,0020,0070","","","miss","1"
/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/00674790.gt.xml.txt,/home/cnd/tmp/dev/ocr_eval_paper/enp/enp_missing/ocr_results_cleaned/00674790-00230696.fra.xml.txt,,,,"et a","0065,0074,0020,0061","Go","0047,006f","misrecognised","1"
